date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:50:22	43662/43662	---M-Z	200	added ('OK')	text/css	date:Thu,%2018%20May%202023%2017:06:59%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/css/global.css	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/css/global.css	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins.css)
10:50:23	8312/8312	---M--	200	added ('OK')	image/png	date:Thu,%2018%20May%202023%2017:07:19%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/bg-1.png	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/bg-1.png	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/style.css)
10:50:25	42549/42549	---M--	200	added ('OK')	image/png	date:Thu,%2018%20May%202023%2017:07:22%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/bg-dot.png	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/bg-dot.png	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/style.css)
10:50:25	706372/706372	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2018%20May%202023%2017:07:23%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/bg-2.svg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/bg-2.svg	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/style.css)
10:50:26	36613/36613	---M--	200	added ('OK')	image/png	date:Thu,%2018%20May%202023%2017:07:20%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/bg-dot-light.png	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/bg-dot-light.png	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/style.css)
10:50:27	3202/3202	---M--	200	added ('OK')	image/png	date:Thu,%2018%20May%202023%2017:07:25%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/button-pattern.png	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/button-pattern.png	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/style.css)
10:50:27	5270/5270	---M--	200	added ('OK')	image/png	date:Thu,%2018%20May%202023%2017:07:33%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/patterns.png	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/patterns.png	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/style.css)
10:50:27	128/128	---M--	200	added ('OK')	image/png	date:Thu,%2018%20May%202023%2017:07:27%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/dots-dark.png	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/dots-dark.png	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/style.css)
10:50:29	174998/174998	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:19%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/architecture.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/architecture.jpg	(from https://theme.dsngrid.com/blackdsn/dark/architecture.html)
10:50:29	105787/105787	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:16%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/arc1.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/arc1.jpg	(from https://theme.dsngrid.com/blackdsn/dark/architecture.html)
10:50:30	63833/63833	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:16%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/arc2.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/arc2.jpg	(from https://theme.dsngrid.com/blackdsn/dark/architecture.html)
10:50:31	82020/82020	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:28%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/head-personal.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/head-personal.jpg	(from https://theme.dsngrid.com/blackdsn/dark/personal.html)
10:50:31	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2005:50:34%20GMT	https://theme.dsngrid.com/blackdsn/dark/about.html	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/about.html	(from https://theme.dsngrid.com/blackdsn/dark/personal.html)
10:50:31	89424/89424	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:31%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/p-1.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/p-1.jpg	(from https://theme.dsngrid.com/blackdsn/dark/personal.html)
10:50:32	165791/165791	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:36%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/photo-1.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/photo-1.jpg	(from https://theme.dsngrid.com/blackdsn/dark/photographer.html)
10:50:33	46040/46040	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:36%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/photo-2.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/photo-2.jpg	(from https://theme.dsngrid.com/blackdsn/dark/photographer.html)
10:50:33	33027/33027	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:37%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/photo-3.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/photo-3.jpg	(from https://theme.dsngrid.com/blackdsn/dark/photographer.html)
10:50:34	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2005:50:38%20GMT	https://theme.dsngrid.com/blackdsn/dark/work-card-5.html	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/work-card-5.62.delayed	(from https://theme.dsngrid.com/blackdsn/dark/photographer.html)
10:50:35	67771/67771	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:37%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/photo-4.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/photo-4.jpg	(from https://theme.dsngrid.com/blackdsn/dark/photographer.html)
10:50:36	1858530/1858530	---M--	200	added ('OK')	image/png	date:Thu,%2018%20May%202023%2017:07:45%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/photos.png	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/photos.png	(from https://theme.dsngrid.com/blackdsn/dark/photographer.html)
10:50:36	39375/39375	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:38%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/photo-5.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/photo-5.jpg	(from https://theme.dsngrid.com/blackdsn/dark/photographer.html)
10:50:37	58825/58825	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:32%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/p1.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/p1.jpg	(from https://theme.dsngrid.com/blackdsn/dark/resume.html)
10:50:37	163263/163263	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:35%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/personal.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/personal.jpg	(from https://theme.dsngrid.com/blackdsn/dark/resume.html)
10:50:40	64210/64210	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:33%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/p2.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/p2.jpg	(from https://theme.dsngrid.com/blackdsn/dark/resume.html)
10:50:42	78032/78032	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:22%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project1/2.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project1/2.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-1.html)
10:50:43	65785/65785	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:23%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project1/3.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project1/3.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-1.html)
10:50:43	97873/97873	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:24%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project1/4.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project1/4.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-1.html)
10:50:45	84363/84363	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:26%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/2.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/2.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-2.html)
10:50:46	135529/135529	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:28%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/3.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/3.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-2.html)
10:50:47	71978/71978	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:29%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/5.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/5.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-2.html)
10:50:48	125218/125218	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:28%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/4.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/4.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-2.html)
10:50:49	89658/89658	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:30%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/7.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/7.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-2.html)
10:50:49	145623/145623	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:30%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/6.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/6.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-2.html)
10:50:50	92708/92708	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:32%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/9.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/9.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-2.html)
10:50:50	113363/113363	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:31%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/8.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/8.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-2.html)
10:50:52	386100/386100	---M--	200	added ('OK')	image/jpeg	etag:%225e434-5e6099b82a9bf%22	https://dsngrid.com/blackdsn/wp-content/uploads/sites/11/2022/08/3-1.jpg	C:/My%20Web%20Sites/Dar/dsngrid.com/blackdsn/wp-content/uploads/sites/11/2022/08/3-1.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-3.html)
10:50:53	247304/247304	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:35%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/2.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/2.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-3.html)
10:50:53	245520/245520	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:37%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/3.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/3.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-3.html)
10:50:54	139618/139618	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:41%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/5.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/5.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-3.html)
10:50:54	109730/109730	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:37%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/4.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/4.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-3.html)
10:50:56	127622/127622	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:41%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/6.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/6.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-3.html)
10:50:56	122427/122427	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:42%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/7.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/7.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-3.html)
10:50:58	534362/534362	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:44%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/8.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/8.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-3.html)
10:50:58	75476/75476	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:47%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/2.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/2.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-4.html)
10:50:59	39316/39316	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:48%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/4.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/4.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-4.html)
10:51:01	47392/47392	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:49%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/6.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/6.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-4.html)
10:51:02	367039/367039	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:49%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/5.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/5.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-4.html)
10:51:03	52538/52538	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:50%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/7.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/7.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-4.html)
10:51:03	54983/54983	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:50%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/8.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/8.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-4.html)
10:51:03	89217/89217	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:51%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/9.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/9.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-4.html)
10:51:03	69929/69929	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:46%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/10.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/10.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-4.html)
10:51:04	172256/172256	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:54%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project5/2.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project5/2.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-5.html)
10:51:04	113117/113117	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:56%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project5/3.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project5/3.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-5.html)
10:51:06	224519/224519	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:58%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project5/5.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project5/5.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-5.html)
10:51:06	202186/202186	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:56%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project5/4.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project5/4.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-5.html)
10:51:07	48085/48085	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:10:00%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/3.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/3.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-6.html)
10:51:08	39640/39640	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:10:01%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/4.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/4.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-6.html)
10:51:09	45412/45412	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:10:05%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/7.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/7.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-6.html)
10:51:09	37460/37460	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:10:02%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/5.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/5.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-6.html)
10:51:10	65142/65142	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:10:04%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/6.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/6.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-6.html)
10:51:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2005:51:13%20GMT	https://theme.dsngrid.com/blackdsn/dark/single.html	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/single.html	(from https://theme.dsngrid.com/blackdsn/dark/stories.html)
10:51:11	74176/74176	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:42%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/s1.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/s1.jpg	(from https://theme.dsngrid.com/blackdsn/dark/service.html)
10:51:12	37466/37466	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:13%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/about-5.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/about-5.jpg	(from https://theme.dsngrid.com/blackdsn/dark/about-us.html)
10:51:12	157681/157681	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:44%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/s2.jpg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/s2.jpg	(from https://theme.dsngrid.com/blackdsn/dark/service.html)
10:51:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2005:51:17%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.92.delayed	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
10:51:15	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2005:51:18%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400d41d.eot	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
10:51:17	5564183/5564183	---M--	200	added ('OK')	image/gif	date:Thu,%2018%20May%202023%2017:10:30%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/2.gif	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/2.gif	(from https://theme.dsngrid.com/blackdsn/dark/project-6.html)
10:51:17	54420/54420	---M--	200	added ('OK')	font/woff2	date:Thu,%2018%20May%202023%2017:07:04%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.woff2	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
10:51:18	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2005:51:21%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.ttf	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
10:51:18	63712/63712	---M--	200	added ('OK')	font/woff	date:Thu,%2018%20May%202023%2017:07:04%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.woff	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
10:51:19	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2005:51:22%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.svg	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
10:51:19	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2005:51:22%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-regular-400.eot	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
10:51:19	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2005:51:22%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-regular-400d41d.eot	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
10:51:20	12220/12220	---M--	200	added ('OK')	font/woff2	date:Thu,%2018%20May%202023%2017:07:05%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Dar/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-regular-400.woff2	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
